sample,sd_Intercept,sd_sc.Aphid.treatment,sd_sc.Ant.mound.dist,sd_sc.Aphid.treatment.sc.Ant.mound.dist,sd_Block__Intercept,sd_Genotype__Intercept,sd_Genotype__sc.Aphid.treatment,sd_Genotype__sc.Ant.mound.dist,sd_Genotype__sc.Aphid.treatment.sc.Ant.mound.dist,sd_Plot_code__Intercept,sigma,Experiment,Year,Response
1355,0,0.09225654113995543,0.13712429674502324,0.022860439490223417,0.1056219454638711,0.694471438203258,0.19168530896505465,0.15474510780733836,0.08961058958433768,0.051627380126513786,0.9028111420963675,Ant-Aphid,2012,Trait PC2
1356,0,0.06368043745855441,0.20166167380188063,0.008429556275555552,0.29981436422946234,0.8113431232990064,0.16428587177119805,0.050957114446812,0.09452183750881268,0.144335414982895,0.836162002307302,Ant-Aphid,2012,Trait PC2
1357,0,0.032445922849969555,0.03579957057525883,0.058114621396217,0.20768710549561165,0.6182250710368258,0.16437256244629433,0.08410480405808271,0.020104017992753433,0.15782866848216096,0.9042159110540814,Ant-Aphid,2012,Trait PC2
1358,0,0.03170117416068596,0.08201441904966691,0.06337567401375402,0.2221066531803325,0.6316650842027086,0.022152165664558597,0.18310995989610712,0.12999520700321546,0.16069591644147013,0.8490839040051481,Ant-Aphid,2012,Trait PC2
1359,0,0.009532174950595478,0.09749449704325429,0.03164021222139093,0.17996336555611644,0.552561029662171,0.09432731243789004,0.29055864430065476,0.11583940624236976,0.11117300953002704,0.8539499875627031,Ant-Aphid,2012,Trait PC2
1360,0,0.0037705434556037317,0.0016898162661999289,0.06363840404133327,0.3196705158799143,0.5229254961947791,0.012716188705297154,0.2187820738672292,0.15460068746588182,0.16164529174341508,0.8466426068209755,Ant-Aphid,2012,Trait PC2
1361,0,0.04167751905130566,0.08130625160055768,0.05743676061623835,0.1440526037456796,0.9261761823706103,0.007659067062914044,0.16824645573453703,0.08755878867186496,0.19367098065995703,0.8890634035624647,Ant-Aphid,2012,Trait PC2
1362,0,0.01268740212028486,0.04456424141340276,0.04365909863009808,0.17278395354027715,0.790059991492172,0.029362518054806358,0.20819811259295423,0.10685195346326769,0.12318226940462706,0.8917832781260089,Ant-Aphid,2012,Trait PC2
1363,0,0.0029350174493849523,0.03863702010202236,0.048587426598277215,0.24414028462026602,0.5735683326624808,0.030630345179777765,0.06943804668572484,0.2122458405966015,0.24217983128740508,0.8567709865446064,Ant-Aphid,2012,Trait PC2
1364,0,0.01743168967187751,0.17395454899434767,0.0824694531290147,0.09309386194126223,0.7766019571416369,0.1372462840428125,0.17708324522775357,0.18534667209047928,0.17248966284969594,0.8904376925645273,Ant-Aphid,2012,Trait PC2
1365,0,0.012244134988431889,0.036257956383219755,0.03783125443014103,0.10134909903781708,0.9808363420826268,0.08519128876502609,0.1986138387344843,0.1163057654692775,0.10062728436912846,0.862167743378881,Ant-Aphid,2012,Trait PC2
1366,0,0.042543176302224546,0.030472561864246808,0.006685068701220772,0.15873878756420773,0.6252719275250853,0.006391748570346408,0.04657371651472423,0.03809575390171969,0.040898780945267874,0.8874100754025755,Ant-Aphid,2012,Trait PC2
1367,0,0.07974333652162238,0.01381382548918792,0.04790559979971422,0.18498040050357012,0.5362819228031583,1.5710601595323722e-4,0.05577593254895978,0.017975836147553177,0.05588335197875311,0.8636156824492608,Ant-Aphid,2012,Trait PC2
1368,0,0.010205580743608398,0.0478096241804501,0.046443315723475376,0.3263779823705618,0.5230295292704171,0.09488494305919137,0.03235584508084619,0.10753051972416482,0.06631428668139934,0.9341016711946141,Ant-Aphid,2012,Trait PC2
1369,0,0.0695008482066602,0.0018666133934091996,0.02189105525754633,0.03592036247658669,0.44083502311198053,0.12519776386708206,0.19452816725326594,0.012018806657689656,0.053824457797952155,0.8528554807974842,Ant-Aphid,2012,Trait PC2
1370,0,0.05218843284185217,0.038323712048268274,0.06219189706737027,0.011258461029330822,0.5417126679080829,0.22067624960403862,0.09312017349689765,0.01859375551213671,0.10437913367362193,0.8920836582768709,Ant-Aphid,2012,Trait PC2
1371,0,0.11512489211517703,0.09385203557967088,0.07016778328918061,0.12023021616419727,0.49170700298289327,0.22299925010164295,0.03886109950907723,0.06748876764833348,0.15902340740128987,0.8328516371576585,Ant-Aphid,2012,Trait PC2
1372,0,0.08072267671762345,0.07787160119185846,0.13502941584215444,0.041624303930082034,0.5697186636557892,0.1283031276491371,0.030281100951784417,0.1439157784276787,0.1833442136134789,0.8879663096080443,Ant-Aphid,2012,Trait PC2
1373,0,0.02541023569682535,0.1203594679563633,0.09910329890672563,0.025704866306233448,0.5863776906309133,0.09964767993373007,0.0837506391858432,0.30342054119824013,0.17077361682388836,0.892072420269654,Ant-Aphid,2012,Trait PC2
1374,0,0.027949701186405378,0.12394221363597104,0.056182083824136565,0.03234562955347513,0.6634005777709411,0.18821138062748108,0.14610445617334353,0.16128713424693403,0.28001867364863364,0.8704402462068104,Ant-Aphid,2012,Trait PC2
1375,0,0.034167895589269005,0.33356400425287447,0.02667084600641582,0.22431755087577626,0.4785780414702025,0.17443823504203193,0.2676526098331755,0.24630795562345237,0.14967218093348544,0.8701596472273241,Ant-Aphid,2012,Trait PC2
1376,0,0.02312501566605319,0.17079872678834093,0.11011981755984344,0.1396888419585128,0.6047562342775232,0.21252110381180464,0.08991033746657898,0.10688078456780231,0.31867302244173046,0.9002632768768807,Ant-Aphid,2012,Trait PC2
1377,0,0.08178233574986811,0.044604626134589154,0.07348194472589883,0.14006026266289048,0.6575005657625268,0.09336974501505867,0.137233705365452,0.08523621306291941,0.299074868494077,0.8356681248463314,Ant-Aphid,2012,Trait PC2
1378,0,0.11214855761180041,0.010947932688120499,0.06599767084256128,0.15864163337658208,1.0060120112374245,0.22989091474522116,0.020371807117816613,0.06504861924371709,0.11239223114217395,0.886781517443945,Ant-Aphid,2012,Trait PC2
1379,0,0.061408790137937416,0.04662250350192568,0.13515513432425527,0.08625980639002087,0.47842447218984396,0.13785288609297136,0.0564498057641173,0.21254959644038862,0.1217385517305372,0.8721616151634297,Ant-Aphid,2012,Trait PC2
1380,0,0.07455206258952471,0.01756673652133404,0.06374304492601057,0.1878904214123176,0.558031079630511,0.06097849590296173,0.11542945207129515,0.05679768193690511,0.09450979442314637,0.8924342517052071,Ant-Aphid,2012,Trait PC2
1381,0,0.001975287852536114,0.04874764329130572,0.026645394539784605,0.022455636124257317,0.5829227084199469,0.08878508279413519,0.19019676618082892,0.05105441246339266,0.1050551136221324,0.8510692922295181,Ant-Aphid,2012,Trait PC2
1382,0,0.2533633159545617,0.031963504468685226,0.04054401246903218,0.104033856197449,0.592881642042895,0.205099381647946,0.29909430023866623,0.1174214201363448,0.1758959404278944,0.9037383198283676,Ant-Aphid,2012,Trait PC2
1383,0,0.08115166420930944,0.06621089190711037,0.031674539860140176,0.15463213467289452,0.6267638519078347,0.18459690678645882,0.08252089500885082,0.08143218544435762,0.046835212478725415,0.9137039602643289,Ant-Aphid,2012,Trait PC2
1384,0,0.08105738905043511,0.061670807212614066,0.07787680491956717,0.14854158675549867,0.7806882783478221,0.05350001694066987,0.12909753751011835,0.2013241744915274,0.07160576919295157,0.9225572734463728,Ant-Aphid,2012,Trait PC2
1385,0,0.035448947948243825,0.017790312882836452,0.07866540007202008,0.0034037542166032515,0.350076124211689,0.07793081185384512,0.07438976490550098,0.13784982653183905,0.20814522610844247,0.8507743821225734,Ant-Aphid,2012,Trait PC2
1386,0,4.253604738956332e-5,0.004295893116074409,0.14880496921146458,0.010089864851703333,1.0360640636395233,0.11754369435437381,0.04051545860565697,0.1713815774223668,0.1303588407934516,0.8688650530034684,Ant-Aphid,2012,Trait PC2
1387,0,0.004657654889308664,0.06236152199783491,0.16857071121989523,0.010072555160101745,0.9335265962756306,0.09225225481829522,0.18656069391238722,0.23250410236223643,0.16250240209362357,0.8764622809077041,Ant-Aphid,2012,Trait PC2
1388,0,0.04024261437110588,0.011776738053026592,0.1477894562366282,0.020081674540439298,0.9032526440632556,0.3253190067373946,0.11243880858087585,0.10816122291455305,0.10788758456225615,0.8815325475270367,Ant-Aphid,2012,Trait PC2
1389,0,0.026043352007906695,0.009894297316368907,0.003209860183650503,0.09039774738474836,0.9348667717745044,0.03116659968677234,0.19594473435315618,0.1292871979690581,0.14665160887101536,0.9180093913386804,Ant-Aphid,2012,Trait PC2
1390,0,0.060517462494399106,0.019702150357004723,0.03419297744109722,0.005702777479474397,0.7843060383791278,0.04029799218774163,0.0690576403586181,0.07422308470870566,0.13658539334568054,0.828179739061553,Ant-Aphid,2012,Trait PC2
1391,0,0.016741693891000903,0.015431861803317024,0.06339219724546512,0.02253695917117144,0.9021686055200373,0.08134421569720499,0.06266463981832988,0.1338606930063635,0.264285756480268,0.9031888361438403,Ant-Aphid,2012,Trait PC2
1392,0,0.024694560057899568,0.04745697827350431,0.07171257578297599,0.011434555307190227,0.8959310717085479,0.12485735913191776,0.06379167112841845,0.1031678981750988,0.05827097512676182,0.903582272308106,Ant-Aphid,2012,Trait PC2
1393,0,0.026443117855182833,0.03182530904938132,0.047623343625501253,0.003044943995320282,0.651384928185402,0.06911575129137262,0.03897581382686204,0.2745994898419787,0.07305087250747093,0.8982234226649013,Ant-Aphid,2012,Trait PC2
1394,0,0.018290519071487737,0.021577356492676884,0.028219430842202933,0.012072067595396172,0.5115157659867647,0.05024609997939012,0.049937805159417675,0.2008262749404474,0.16040513773043602,0.8925799114479653,Ant-Aphid,2012,Trait PC2
1395,0,0.035643309257479355,0.06335673629570031,0.012878521214328316,0.29812098463206194,0.42789692477376845,0.02904493175999608,0.011760870859928212,0.11507616932323025,0.12442707260543606,0.8873623295404665,Ant-Aphid,2012,Trait PC2
1396,0,0.02703223809673709,0.036348363911321104,0.06640953701310028,0.09931630839762395,0.4251917793356014,0.07899653286368068,0.010841395684565889,0.10819666063914635,0.065377694677458,0.9023590054797392,Ant-Aphid,2012,Trait PC2
1397,0,0.03774300138348269,0.12262623281176521,0.03019961651192102,0.04433017609452903,0.4759078545673845,0.03197195739777607,0.11777703568707568,0.11700362832480993,0.12467140417287315,0.8855272321442891,Ant-Aphid,2012,Trait PC2
1398,0,0.11330459738508751,0.011592357797335803,0.04445694687444561,0.020964374177577395,0.7393040989121332,0.14003685793117732,0.0767774217299786,0.1425715979795212,0.026129100811994915,0.8726342907380916,Ant-Aphid,2012,Trait PC2
1399,0,0.10244453917245658,0.021134117473523718,0.07800822073025807,0.029001244972879085,0.8553038224148868,0.13591853887460645,0.0342507462826428,0.13787025361584923,0.014453032348579533,0.8225244898388839,Ant-Aphid,2012,Trait PC2
1400,0,0.011300969988593701,0.008229948728464153,0.009807889508798196,0.04378621689739834,0.8349871158521698,0.06307016107821328,0.07927056514225836,0.11014960907364109,0.07452195313729017,0.971978716489714,Ant-Aphid,2012,Trait PC2
1401,0,0.0563804935398952,0.00906029915284596,0.13433546184640602,0.07671552617276227,0.7343409961828531,0.1842525214675107,0.034171621865553774,0.4460567990467883,0.07681510074310778,0.9289972842268668,Ant-Aphid,2012,Trait PC2
1402,0,0.09212828274025424,0.05565732015689045,0.10589400737020094,0.17097014246505787,0.4270336745092303,0.11854718309442588,0.11969811431040815,0.0010464715301135407,0.011414906742971668,0.8490264868742515,Ant-Aphid,2012,Trait PC2
1403,0,0.09575050875375904,0.004996438966053102,0.06374395683309758,0.1264365595109458,0.43996504400652636,0.2704871264442537,0.12119422674621327,7.767050807419068e-4,0.0038750147390482527,0.9498722439560194,Ant-Aphid,2012,Trait PC2
1404,0,0.08749886356836056,0.04865981789048034,0.04680830115352437,0.23578189433662514,0.5029120698035902,0.10108659342791264,0.09711330531585312,5.830936294280319e-4,0.03869911640203539,0.9274601778231369,Ant-Aphid,2012,Trait PC2
1405,0,0.03977726897502215,0.01298471226947059,0.0026506220217791475,0.30410207768603076,0.5934647085882966,0.07861853778076473,0.10642300572457397,0.0031889328933217827,0.060219950588716244,0.8660993033889396,Ant-Aphid,2012,Trait PC2
1406,0,0.01745902802611562,0.1268736012139828,0.008354076149711,0.13535457714695154,0.3145622210486435,0.0857454498835232,0.10309689770799896,0.09910267762815089,0.1457314075416344,0.8943621824771569,Ant-Aphid,2012,Trait PC2
1407,0,0.08618048661948642,0.11308817887358014,0.05288476294693018,0.28887590274706415,0.4670741890449868,0.09800198510777049,0.1428845436358231,0.14990722609548393,0.19839624326947614,0.8436327572089908,Ant-Aphid,2012,Trait PC2
1408,0,0.0028587125087328976,0.031672985452113216,0.09296249810136961,0.0839637704609651,0.4374090837563888,0.09633935003387374,0.24530513344743513,0.03187705033827103,0.2698943435202572,0.8648307162591209,Ant-Aphid,2012,Trait PC2
1409,0,0.01704463393372689,0.07662972761770787,0.11106728117611826,0.1269582905362385,0.33063159438502593,0.053801134232075803,0.13064513761496874,0.07036560500213533,0.15113246399019353,0.9034217880441995,Ant-Aphid,2012,Trait PC2
1410,0,0.04365132801767571,0.0447177102083699,0.005086980271475741,0.06581567779488202,0.4910324359712395,0.15913869999714417,0.011237068614554578,0.07277345780669818,0.22557933045884496,0.8907958086841754,Ant-Aphid,2012,Trait PC2
1411,0,0.1206149039613311,0.07808624017206298,0.028378440189633505,0.2069970634262803,0.6012552128230313,0.018454999679865556,0.03460405447518968,0.17024036249905336,0.22775130117000036,0.9504343876245109,Ant-Aphid,2012,Trait PC2
1412,0,0.03507216818191641,0.09043526869203475,0.005495452791516676,0.06383650621067025,0.6298058962776053,0.0376049881618863,0.12039950064383496,0.10033952562218168,0.13097342903781134,0.9376024023610136,Ant-Aphid,2012,Trait PC2
1413,0,6.489889019970214e-4,0.030643250581256564,0.07979156688003212,0.21032807138941,0.6312986144044895,0.019976138527666717,0.1361165221818937,0.17705365344951537,0.3493938483186922,0.8234565498343572,Ant-Aphid,2012,Trait PC2
1414,0,0.0369395769087749,0.07907969450764893,0.12330237492689576,0.009255231629120557,0.5230028067610876,0.27428781093946863,0.10701916135883574,0.24842922588847413,0.15342792912422815,0.9063831306899487,Ant-Aphid,2012,Trait PC2
1415,0,0.05228509361598611,0.013723255309719315,0.09982365033361319,0.09013006475779997,0.5691869673828603,0.1433934480275258,0.033460574793502736,0.057654335518534,0.09196849844559495,0.8625567477244418,Ant-Aphid,2012,Trait PC2
1416,0,0.024514222355515435,0.014809013403336022,0.10379012182616491,0.01546197720547384,0.9143552519631157,0.09745836864378689,0.05195709634501279,0.15178160200158217,0.2304392967449285,0.9063048296697545,Ant-Aphid,2012,Trait PC2
1417,0,0.11990306180245787,0.0861141752806159,0.04146767105021686,0.051087178625591756,0.8612673010184607,0.19639991593757733,0.10663667999016796,0.10339217911839489,0.21513327999449444,0.846891007743273,Ant-Aphid,2012,Trait PC2
1418,0,0.10077593309415411,0.030117066682274807,0.008552775149465118,0.26236042661381764,0.4701537209906249,0.04932085366164028,0.10868374016098951,0.036063855068500406,0.1551202685249012,0.9287687922163971,Ant-Aphid,2012,Trait PC2
1419,0,0.025124093384534495,5.105315248046405e-4,0.08017379411152419,0.06857405003620615,0.30121831412143735,0.012323377379157318,0.11766847178343548,0.014637725645491312,0.25168360809116536,0.8508716185257285,Ant-Aphid,2012,Trait PC2
1420,0,0.07787148974146987,0.1178234870686871,0.1051291479342579,0.24535920025031183,0.4170571389627182,0.05303280670645085,0.20499183530073475,0.1324331592674028,0.11091944187992892,0.8539217572103768,Ant-Aphid,2012,Trait PC2
1421,0,0.015393434312874451,0.022871147326474047,0.02905008963417751,0.03592515966162631,0.48706494944848133,0.02396135837305478,0.049257394438101475,0.018340413630846163,0.25108770849945977,0.9935481095293979,Ant-Aphid,2012,Trait PC2
1422,0,0.0026814940336575077,0.03867638157181421,0.06357371115248411,0.04402444102238883,0.5885071297982045,0.032835314637779736,0.05994903724577868,0.047794463678810274,0.22388497554774445,0.7969251779895997,Ant-Aphid,2012,Trait PC2
1423,0,0.017548260752126833,0.0457540415959597,0.050990855553082075,0.051981879696322925,0.5337535829236767,0.0392028018492015,0.057813290395358805,0.0379741746959908,0.24866694428882455,0.822844843191706,Ant-Aphid,2012,Trait PC2
1424,0,0.06096752257132717,0.012413846621038662,0.01169831699171866,0.03165696127472911,0.5854378591795789,0.08532347838908566,0.0624405762435942,0.04954838507221205,0.24476509128087082,0.9433219900902865,Ant-Aphid,2012,Trait PC2
1425,0,0.02397195954928641,0.11977992810442431,0.020327168588529166,0.06813066691996303,0.4915549646119673,0.006597276786724998,0.11042812425891513,0.06691129493977974,0.20700226453039805,0.8300478491539676,Ant-Aphid,2012,Trait PC2
1426,0,0.05064973040702697,0.11166654533514213,0.0029228668314894776,0.07598399537587266,0.755247469972762,9.892469915449543e-4,0.07170645538406552,0.06857364960732742,0.12336581073058184,0.8720169249343094,Ant-Aphid,2012,Trait PC2
1427,0,0.11492739814203917,0.015373875091093102,0.04117587522258898,0.1197636246546173,0.4118557969155286,0.001420535425894633,0.16492046566841734,0.051677546802154105,0.14971600134354732,0.923039778560186,Ant-Aphid,2012,Trait PC2
1428,0,0.09505263160708995,0.07937219752011387,0.044871752029760334,0.26731413382565805,0.7230773789111483,0.18049958459071383,0.04233609541132484,0.15905262638069972,0.24277067291302382,0.8578868454768986,Ant-Aphid,2012,Trait PC2
1429,0,0.13431384850644404,0.09290446626052515,0.04390484653817391,0.167877844811562,0.9010459747035269,0.014221990402472517,0.1486813236386479,0.0752424384931212,0.08263775762063627,0.8262473885514513,Ant-Aphid,2012,Trait PC2
