term,group,level,BLUP,SD,lower_50,upper_50,lower_95,upper_95,Experiment,Year,Response
Intercept,Plot_code,7.E,0.02893861767888603,0.15546128645759114,-0.04205053238036417,0.08630433300550067,-0.25859530876968806,0.4047758783023276,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Plot_code,7.U,0.04776532169630653,0.16082678257671254,-0.025453737656620328,0.10959160473886391,-0.25148305980386576,0.44901541417018337,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Plot_code,8.E,-0.04660016399924838,0.16035694224441405,-0.10835887376139602,0.026216899736231654,-0.44464918604841125,0.2373283966382253,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Plot_code,8.U,-0.02281939499185765,0.15299590074210798,-0.08730634740967841,0.045389897518897104,-0.38708717072619786,0.2739904175626883,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Plot_code,9.E,0.01873312632413296,0.15472401643453948,-0.048775240388534945,0.07652418433731864,-0.2773514341907739,0.3878432700851082,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Plot_code,9.U,0.01762143434560731,0.15249529218458846,-0.04520174441960136,0.0770139627960029,-0.2924309891230652,0.356051499181901,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Wind.Exposure,Exposed,0.1670764806708653,0.5335302920306991,-0.04377406275854002,0.38152002889061726,-0.9277436784458257,1.338915629174073,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Wind.Exposure,Unexposed,-0.1764976953270653,0.5366702732110077,-0.39673766355684753,0.032187849132835525,-1.3642545802575645,0.9374192932309247,Wind,2013,scale(Bacteria Rarefied Richness)
Intercept,Ant.mound.dist,1,-0.03177945020831564,0.21304488614578201,-0.09819753862369997,0.03240001172169131,-0.4857477945280311,0.3855299901869701,Ant-Aphid,2012,Arthropod Richness
Intercept,Ant.mound.dist,6,0.014746587261996673,0.21282537839800672,-0.04930601006045998,0.06923242575831452,-0.41286880721816266,0.47246273858356846,Ant-Aphid,2012,Arthropod Richness
Intercept,Ant.mound.dist,12,0.03185694736137566,0.2133244008160446,-0.03730735371277791,0.08908354991982749,-0.391056898645396,0.5217584485713803,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment,aphid,0.022761370344476554,0.43070367845130414,-0.08185774231221321,0.12874674002630454,-0.8865410979393261,0.9409107597986289,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment,none,-0.016556295998030462,0.4349850347645229,-0.12612398088968252,0.08264847168729157,-0.9542197535470257,0.9011611081176999,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment:Ant.mound.dist,aphid_1,-0.032122776830098676,0.12036371522399636,-0.07341803689299586,0.014562796964853561,-0.3116887729746577,0.16261893463265287,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment:Ant.mound.dist,aphid_12,0.04022656353448257,0.1218146462390932,-0.012326109755777876,0.08279575009633548,-0.16951309176337567,0.33293063702107295,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment:Ant.mound.dist,aphid_6,0.008631468147342078,0.11428071982197185,-0.033881967528179305,0.047461158653326986,-0.21444292259397355,0.24960939440743626,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment:Ant.mound.dist,none_1,0.009914581981210858,0.1232913763881264,-0.03128476655115253,0.04965808126179916,-0.22936446298819807,0.2605200771038374,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment:Ant.mound.dist,none_12,-0.021270377294248376,0.11920621075643575,-0.062216127160126214,0.021277884486950123,-0.27651167406263155,0.20245246109600712,Ant-Aphid,2012,Arthropod Richness
Intercept,Aphid.treatment:Ant.mound.dist,none_6,0.0025521689757476863,0.1190649479814424,-0.035626474462049904,0.03816882071082512,-0.23624621183629813,0.258730914143181,Ant-Aphid,2012,Arthropod Richness
Intercept,Block,1,-0.06143575179534804,0.14809980035013215,-0.13709601835198618,0.013934267207557131,-0.38444995679126576,0.214695481676935,Ant-Aphid,2012,Arthropod Richness
Intercept,Block,2,0.16965611292166485,0.1663192297152707,0.05070141133346745,0.261737916400147,-0.08207984359463648,0.534757784983214,Ant-Aphid,2012,Arthropod Richness
Intercept,Block,3,-0.04055326824035459,0.14510802316703894,-0.11260096186610416,0.030770276368800448,-0.34070784826334227,0.249142428958868,Ant-Aphid,2012,Arthropod Richness
Intercept,Block,4,-0.0871615721007353,0.1501097201919262,-0.16554136804473155,0.001266708937579757,-0.4129331448922083,0.17624637557353653,Ant-Aphid,2012,Arthropod Richness
Intercept,Block,5,0.02475282960326824,0.14452027544917856,-0.05034903816647833,0.09316712351561547,-0.25017211267428346,0.3299529622461643,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,F,0.09546022857292236,0.16500281876423634,-0.01133391632526894,0.19877075875790312,-0.2146082866456085,0.44721182042330004,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,G,-0.22757957214720748,0.1821897818285477,-0.34770536619277315,-0.09466905402498257,-0.6162139459458172,0.088213855328325,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,I,-0.02737852283987515,0.15856683110473405,-0.12544421406573925,0.07159134144849567,-0.3446978489414778,0.2773868438426395,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,J,-0.03397105992776668,0.15625759096714498,-0.13118454766430668,0.06078090409203961,-0.3484433491417815,0.2776274481850682,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,L,0.09581105151732001,0.16194180710519326,-0.008007605370445113,0.19492808415070023,-0.2012076808008899,0.44114636659240614,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,S,-0.10674405947829527,0.16065276081124366,-0.2059652466246762,-0.0023027615358830016,-0.4496257210305474,0.19608006536872039,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,T,0.15285814110268098,0.16287099498643523,0.03968033315523441,0.2555773444710102,-0.14326123108574124,0.48743593542139285,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,U,-0.21068466775570002,0.18059377396887694,-0.32839038367874784,-0.07779402922013424,-0.5879188161531016,0.10027311574329961,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,W,0.3536528798894823,0.19198504832828797,0.22329755673766977,0.4824584634232455,-0.004619593959803634,0.7340602807020647,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype,X,-0.08609853568884097,0.16261525196193524,-0.1844777967844674,0.015411102151254186,-0.425837092541194,0.21430283889443558,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,F_1,0.028872613313577027,0.08939489145382039,-0.012862336405363484,0.05829073163514162,-0.12089968374642422,0.2674967638038999,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,F_12,-0.004133584303758241,0.0864049675189298,-0.03714969640306151,0.028002014034130638,-0.19352544352621479,0.19310526196066724,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,F_6,-0.009500006168778424,0.08647718285106454,-0.04121042607767961,0.026636923316774596,-0.20679457776952617,0.16643390192843885,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,G_1,-0.023308785780071305,0.08924442355765504,-0.05492867970817975,0.01682460150844199,-0.24439138428010085,0.12773655189523275,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,G_12,-0.019914011486183773,0.0899563916129702,-0.05010914540533832,0.02070531600891646,-0.24669733093419863,0.14641149509830997,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,G_6,0.005503484307691819,0.08601209767468031,-0.026760582664548713,0.03848090679457881,-0.17397195694467465,0.19295325760580306,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,I_1,0.014939918909879106,0.08839833870610626,-0.021609032654425084,0.04439796176320764,-0.15876867524162047,0.22947478798250864,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,I_12,-0.021077701926514508,0.08719986356237691,-0.05062436414253835,0.017066732109028867,-0.23651430618604904,0.1392657927078094,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,I_6,0.0029038685347252398,0.08492933462197992,-0.030677267345325,0.034561743737997,-0.1797094787296224,0.18764230133735227,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,J_1,-0.03541503519239469,0.09493790990238926,-0.06764505186915404,0.010372224775799898,-0.28214587488030374,0.11156623088598931,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,J_12,0.02419470379393915,0.08646476590305233,-0.016517157684761214,0.055321876325294596,-0.12443748463594198,0.24380668937348818,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,J_6,0.007713732261900939,0.0829578494339739,-0.027303055776754126,0.040617064033162134,-0.15909915722447715,0.20123229195615527,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,L_1,-0.0049590758672778575,0.08486679486881629,-0.037627726958014605,0.027684233878498908,-0.19280207560355436,0.17393522859569174,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,L_12,0.009683339027128025,0.08435286958267756,-0.025289827454013505,0.03986484015565196,-0.1619972251135342,0.2060525602825748,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,L_6,0.013022690123539153,0.08738948068117157,-0.022508148843785325,0.042414891208133326,-0.1550010062352207,0.2270027709769984,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,S_1,0.003738612300683476,0.08814714749409597,-0.028360350912938176,0.03618346201820396,-0.18585908513920182,0.2001662662723202,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,S_12,-0.009615276135141126,0.08437973666724424,-0.039890561007030007,0.0254359639637942,-0.20984753753165308,0.15916574565782488,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,S_6,-0.009964084598328092,0.08600961288450883,-0.0399215030624054,0.026626502620078638,-0.21275337257833368,0.16031770169544038,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,T_1,0.012024142536551206,0.0855894723269216,-0.024043475464626318,0.04113342411347567,-0.1463630236638314,0.21461235290264602,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,T_12,0.026960303674805997,0.08898847958872146,-0.014340037835086679,0.057512809453630055,-0.12669008011281568,0.2611901541049998,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,T_6,-0.008574443973568458,0.08128811444322168,-0.03727174134089932,0.024208551692973108,-0.19839017996070393,0.15740195531157,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,U_1,-0.043739606730227976,0.10018791254206101,-0.07811259843861884,0.007799711176455613,-0.30648226948527574,0.10095644416565919,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,U_12,0.006650741642778846,0.08714829421308047,-0.02757737890019101,0.04011780861974333,-0.1767934820607028,0.20698721707307474,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,U_6,0.0034000993940199583,0.0850600145919781,-0.02868693831978142,0.03484087202529544,-0.1856153000459059,0.19987678480503035,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,W_1,0.029157160556153014,0.09426672571128589,-0.015314653302219029,0.05743498988577295,-0.1274517586218867,0.28495080978149434,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,W_12,0.022297271120114863,0.08984554008943464,-0.018695439884573724,0.05154937553039191,-0.1319243149365612,0.25368099431863533,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,W_6,0.00864429354176224,0.08266616311892858,-0.02619724066316643,0.03954903381665045,-0.1549145387674549,0.2045152518646878,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,X_1,0.004624810988340155,0.08721363656912173,-0.029853232736539486,0.03573947647113087,-0.18096518759988722,0.21252671699779074,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,X_12,-0.014749292174378884,0.08636767206202944,-0.04526108729440996,0.021183591092772527,-0.22195461224819635,0.15113707237341567,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Ant.mound.dist,X_6,-0.004521304866626916,0.08561307868679521,-0.03752106971544836,0.0312776218682148,-0.20668834964829153,0.17261034412603363,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,F_aphid,0.01484747180634147,0.11280354610923046,-0.03593668750567447,0.05737529939026266,-0.20605868985851766,0.2804846867379074,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,F_none,0.01716237936176321,0.10856079053117891,-0.03015310725762427,0.06254992126663035,-0.20006943415443595,0.2723758971736794,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,G_aphid,-0.05779622047177035,0.13033217199138136,-0.10606851538910037,0.010936925958837478,-0.3975814188625675,0.1461593765570871,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,G_none,-0.018043784401619932,0.1182261041399401,-0.06119743262618921,0.035657722828877546,-0.30364545947905086,0.2040748798208267,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,I_aphid,-0.03251456106580326,0.11276503458012663,-0.07891034718535025,0.022130657281576024,-0.31528867959821116,0.17338205585359545,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,I_none,0.01889946620668824,0.10780749394040876,-0.02740659731161636,0.06314070476316096,-0.19126279568861548,0.2841640130139099,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,J_aphid,-0.001986513575146261,0.11163366657491776,-0.04831695639423312,0.044901262729900034,-0.23896431267907411,0.23992032651220394,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,J_none,-0.00732204583823896,0.11197761015998234,-0.0552162060878362,0.041254552050840214,-0.2567438512307226,0.23268927948450963,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,L_aphid,0.009732391313646995,0.11384129406094061,-0.039601185506838374,0.051322333256164775,-0.21482893631500224,0.26897309322990987,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,L_none,0.019095258178934114,0.11000131916896849,-0.0309926932114,0.06468035727306239,-0.18981854894357347,0.2734192487554896,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,S_aphid,0.04233480857736136,0.11603572097841398,-0.015979364945610676,0.0921234192821745,-0.15778155818429537,0.3267168354788787,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,S_none,-0.07548539047024681,0.14145398682178653,-0.12943023541028595,0.005640359712022345,-0.44840385941269784,0.12603704658226175,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,T_aphid,0.06319570601550736,0.1297228688380474,-0.006794051477552011,0.10664099018248925,-0.12408720970587299,0.4054748266491489,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,T_none,-0.014268726710647953,0.1110196401431325,-0.06014540635536666,0.031211413099625877,-0.26771930850376074,0.21080096424874173,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,U_aphid,-0.02247012506075112,0.11457291470447742,-0.06669327690588478,0.028208588363745984,-0.30345088226595707,0.18769924024105325,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,U_none,-0.04765146341096478,0.1278619181320469,-0.09272275641410746,0.01426388450180919,-0.3800348496882913,0.16184781276677374,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,W_aphid,0.05010832198347345,0.13454789443185547,-0.017600983146510634,0.09510785197380775,-0.1576525068322378,0.41249884554485944,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,W_none,0.07592582564433209,0.14380957053284082,-0.005875194124875657,0.12602061914307933,-0.11513314436317552,0.46684266786606754,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,X_aphid,-0.04811822808607372,0.12102204926601398,-0.09468374357905202,0.011934208025385057,-0.3602701472241515,0.14904284702727597,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment,X_none,0.016101409897881138,0.10873486240737133,-0.030365730804399447,0.061930598090092784,-0.20698266801809512,0.2643746159362846,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,F_aphid_1,-0.002156949601510775,0.09414117164107996,-0.03926265329262772,0.03318329411891318,-0.2124316647868495,0.19482598186839062,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,F_aphid_12,0.018393092933074874,0.09309853087878242,-0.022948945590296647,0.052385204367224714,-0.14949687280541457,0.23118031195124691,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,F_aphid_6,-0.008838347114597122,0.09235151800567948,-0.04169627029931422,0.02789190006002005,-0.22617722614476574,0.185827295652684,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,F_none_1,0.03414722686394428,0.0956800480188425,-0.01383593940602886,0.07086498627806825,-0.12491252423314822,0.28585200705642055,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,F_none_12,-0.02244723414877508,0.0933393578524588,-0.05330225864468714,0.021543688178229582,-0.2593613683937074,0.1355876398796956,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,F_none_6,-0.00234070900783989,0.0894825847757092,-0.03749970933368389,0.030766562286918285,-0.19040374512210628,0.1926058797955439,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,G_aphid_1,-0.03273141372955952,0.10311496623498179,-0.06672373138372795,0.01672545293711175,-0.30705111016023257,0.12803362802054974,Ant-Aphid,2012,Arthropod Richness
Intercept,Genotype:Aphid.treatment:Ant.mound.dist,G_aphid_12,-0.012551017093379555,0.09609415385164262,-0.04596597050500126,0.026310602006636364,-0.24338253133652454,0.1743105040386668,Ant-Aphid,2012,Arthropod Richness
